time,open,high,low,close,tick_volume,spread
2026-06-01T09:11:00Z,1.10153,1.10172,1.10147,1.10147,41,12
2026-06-01T09:12:00Z,1.10147,1.10200,1.10146,1.10200,44,10
2026-06-01T09:13:00Z,1.10200,1.10200,1.10145,1.10145,44,10
2026-06-01T09:14:00Z,1.10145,1.10156,1.10138,1.10148,43,10
2026-06-01T09:15:00Z,1.10148,1.10148,1.10113,1.10130,43,9
2026-06-01T09:16:00Z,1.10130,1.10159,1.10124,1.10138,50,9
2026-06-01T09:17:00Z,1.10138,1.10146,1.10124,1.10136,45,9
2026-06-01T09:18:00Z,1.10136,1.10152,1.10114,1.10149,48,11
2026-06-01T09:19:00Z,1.10149,1.10149,1.10090,1.10090,41,8
2026-06-01T09:20:00Z,1.10090,1.10102,1.10073,1.10091,38,8
2026-06-01T09:21:00Z,1.10091,1.10106,1.10082,1.10101,47,11
2026-06-01T09:22:00Z,1.10101,1.10139,1.10099,1.10139,38,9
2026-06-01T09:23:00Z,1.10139,1.10139,1.10094,1.10094,39,8
2026-06-01T09:24:00Z,1.10094,1.10121,1.10094,1.10118,39,10
2026-06-01T09:25:00Z,1.10118,1.10124,1.10097,1.10124,38,8
2026-06-01T09:26:00Z,1.10124,1.10127,1.10097,1.10098,49,11
2026-06-01T09:27:00Z,1.10098,1.10112,1.10086,1.10086,44,10
2026-06-01T09:28:00Z,1.10086,1.10088,1.10073,1.10079,40,12
2026-06-01T09:29:00Z,1.10079,1.10084,1.10068,1.10078,33,12
2026-06-01T09:30:00Z,1.10078,1.10151,1.10078,1.10141,34,11
2026-06-01T09:31:00Z,1.10141,1.10144,1.10119,1.10128,42,11
2026-06-01T09:32:00Z,1.10128,1.10152,1.10128,1.10130,44,9
2026-06-01T09:33:00Z,1.10130,1.10165,1.10130,1.10165,40,11
2026-06-01T09:34:00Z,1.10165,1.10186,1.10156,1.10186,35,8
2026-06-01T09:35:00Z,1.10186,1.10197,1.10174,1.10181,45,9
2026-06-01T09:36:00Z,1.10181,1.10193,1.10165,1.10186,47,8
2026-06-01T09:37:00Z,1.10186,1.10215,1.10165,1.10206,46,11
2026-06-01T09:38:00Z,1.10206,1.10252,1.10206,1.10252,39,10
2026-06-01T09:39:00Z,1.10252,1.10274,1.10246,1.10262,40,9
2026-06-01T09:40:00Z,1.10262,1.10262,1.10235,1.10254,42,10
2026-06-01T09:41:00Z,1.10254,1.10254,1.10234,1.10245,34,11
2026-06-01T09:42:00Z,1.10245,1.10277,1.10245,1.10251,39,12
2026-06-01T09:43:00Z,1.10251,1.10253,1.10236,1.10236,36,11
2026-06-01T09:44:00Z,1.10236,1.10241,1.10217,1.10228,42,11
2026-06-01T09:45:00Z,1.10228,1.10228,1.10195,1.10195,28,8
2026-06-01T09:46:00Z,1.10195,1.10197,1.10173,1.10197,43,11
2026-06-01T09:47:00Z,1.10197,1.10243,1.10197,1.10243,32,9
2026-06-01T09:48:00Z,1.10243,1.10251,1.10220,1.10226,39,8
2026-06-01T09:49:00Z,1.10226,1.10261,1.10226,1.10253,30,10
2026-06-01T09:50:00Z,1.10253,1.10253,1.10211,1.10211,36,10
2026-06-01T09:51:00Z,1.10211,1.10237,1.10206,1.10212,34,10
2026-06-01T09:52:00Z,1.10212,1.10212,1.10178,1.10193,35,11
2026-06-01T09:53:00Z,1.10193,1.10197,1.10156,1.10156,30,12
2026-06-01T09:54:00Z,1.10156,1.10156,1.10115,1.10127,30,8
2026-06-01T09:55:00Z,1.10127,1.10151,1.10105,1.10151,35,10
2026-06-01T09:56:00Z,1.10151,1.10158,1.10134,1.10147,38,10
2026-06-01T09:57:00Z,1.10147,1.10147,1.10101,1.10112,38,12
2026-06-01T09:58:00Z,1.10112,1.10123,1.10074,1.10074,38,8
2026-06-01T09:59:00Z,1.10074,1.10137,1.10073,1.10133,35,11
2026-06-01T10:00:00Z,1.10133,1.10139,1.10114,1.10132,35,8
2026-06-01T10:01:00Z,1.10132,1.10145,1.10086,1.10086,28,8
2026-06-01T10:02:00Z,1.10086,1.10086,1.10055,1.10056,39,12
2026-06-01T10:03:00Z,1.10056,1.10069,1.10056,1.10067,23,9
2026-06-01T10:04:00Z,1.10067,1.10087,1.10030,1.10030,23,9
2026-06-01T10:05:00Z,1.10030,1.10072,1.10022,1.10072,29,11
2026-06-01T10:06:00Z,1.10072,1.10121,1.10071,1.10121,25,8
2026-06-01T10:07:00Z,1.10121,1.10150,1.10120,1.10132,33,12
2026-06-01T10:08:00Z,1.10132,1.10172,1.10132,1.10158,30,12
2026-06-01T10:09:00Z,1.10158,1.10208,1.10158,1.10208,36,8
2026-06-01T10:10:00Z,1.10208,1.10237,1.10208,1.10228,22,8
2026-06-01T10:11:00Z,1.10228,1.10228,1.10203,1.10211,31,8
2026-06-01T10:12:00Z,1.10211,1.10217,1.10202,1.10202,31,8
2026-06-01T10:13:00Z,1.10202,1.10230,1.10200,1.10218,36,12
2026-06-01T10:14:00Z,1.10218,1.10267,1.10218,1.10267,28,10
2026-06-01T10:15:00Z,1.10267,1.10273,1.10253,1.10273,30,9
2026-06-01T10:16:00Z,1.10273,1.10302,1.10269,1.10294,22,11
2026-06-01T10:17:00Z,1.10294,1.10302,1.10277,1.10277,35,8
2026-06-01T10:18:00Z,1.10277,1.10305,1.10277,1.10289,20,8
2026-06-01T10:19:00Z,1.10289,1.10337,1.10284,1.10303,26,10
2026-06-01T10:20:00Z,1.10303,1.10326,1.10288,1.10288,31,11
2026-06-01T10:21:00Z,1.10288,1.10288,1.10274,1.10283,35,10
2026-06-01T10:22:00Z,1.10283,1.10295,1.10273,1.10276,23,9
2026-06-01T10:23:00Z,1.10276,1.10301,1.10245,1.10245,25,12
2026-06-01T10:24:00Z,1.10245,1.10245,1.10229,1.10242,27,10
2026-06-01T10:25:00Z,1.10242,1.10252,1.10233,1.10241,23,9
2026-06-01T10:26:00Z,1.10241,1.10253,1.10215,1.10215,33,8
2026-06-01T10:27:00Z,1.10215,1.10278,1.10214,1.10263,33,11
2026-06-01T10:28:00Z,1.10263,1.10294,1.10263,1.10294,31,12
2026-06-01T10:29:00Z,1.10294,1.10299,1.10256,1.10280,19,9
2026-06-01T10:30:00Z,1.10280,1.10280,1.10250,1.10252,25,11
2026-06-01T10:31:00Z,1.10252,1.10272,1.10240,1.10240,30,9
2026-06-01T10:32:00Z,1.10240,1.10240,1.10186,1.10190,20,12
2026-06-01T10:33:00Z,1.10190,1.10204,1.10182,1.10195,25,8
2026-06-01T10:34:00Z,1.10195,1.10205,1.10183,1.10189,24,12
2026-06-01T10:35:00Z,1.10189,1.10258,1.10189,1.10258,33,11
2026-06-01T10:36:00Z,1.10258,1.10276,1.10253,1.10253,23,12
2026-06-01T10:37:00Z,1.10253,1.10261,1.10229,1.10229,22,12
2026-06-01T10:38:00Z,1.10229,1.10229,1.10206,1.10207,18,12
2026-06-01T10:39:00Z,1.10207,1.10209,1.10167,1.10200,27,11
2026-06-01T10:40:00Z,1.10200,1.10204,1.10174,1.10196,33,10
2026-06-01T10:41:00Z,1.10196,1.10205,1.10165,1.10165,33,10
2026-06-01T10:42:00Z,1.10165,1.10190,1.10165,1.10179,25,9
2026-06-01T10:43:00Z,1.10179,1.10184,1.10142,1.10145,25,8
2026-06-01T10:44:00Z,1.10145,1.10167,1.10145,1.10157,31,8
2026-06-01T10:45:00Z,1.10157,1.10157,1.10115,1.10135,29,8
2026-06-01T10:46:00Z,1.10135,1.10143,1.10115,1.10121,26,11
2026-06-01T10:47:00Z,1.10121,1.10142,1.10106,1.10106,28,9
2026-06-01T10:48:00Z,1.10106,1.10106,1.10091,1.10102,31,9
2026-06-01T10:49:00Z,1.10102,1.10105,1.10080,1.10083,23,8
2026-06-01T10:50:00Z,1.10083,1.10114,1.10064,1.10114,23,10
2026-06-01T10:51:00Z,1.10114,1.10114,1.10067,1.10077,30,8
2026-06-01T10:52:00Z,1.10077,1.10101,1.10065,1.10093,24,9
2026-06-01T10:53:00Z,1.10093,1.10126,1.10093,1.10116,18,10
2026-06-01T10:54:00Z,1.10116,1.10116,1.10069,1.10074,20,8
2026-06-01T10:55:00Z,1.10074,1.10085,1.10068,1.10068,21,11
2026-06-01T10:56:00Z,1.10068,1.10092,1.10067,1.10092,30,12
2026-06-01T10:57:00Z,1.10092,1.10092,1.10046,1.10046,30,10
2026-06-01T10:58:00Z,1.10046,1.10105,1.10046,1.10105,32,8
2026-06-01T10:59:00Z,1.10105,1.10105,1.10051,1.10051,28,9
2026-06-01T11:00:00Z,1.10051,1.10051,1.10019,1.10037,31,10
2026-06-01T11:01:00Z,1.10037,1.10037,1.09975,1.09975,23,9
2026-06-01T11:02:00Z,1.09975,1.09984,1.09927,1.09939,27,8
2026-06-01T11:03:00Z,1.09939,1.09971,1.09939,1.09959,31,12
2026-06-01T11:04:00Z,1.09959,1.09981,1.09956,1.09956,24,9
2026-06-01T11:05:00Z,1.09956,1.09974,1.09939,1.09962,28,12
2026-06-01T11:06:00Z,1.09962,1.09963,1.09947,1.09951,29,8
2026-06-01T11:07:00Z,1.09951,1.09974,1.09940,1.09942,28,10
2026-06-01T11:08:00Z,1.09942,1.09959,1.09935,1.09958,32,8
2026-06-01T11:09:00Z,1.09958,1.09989,1.09958,1.09966,27,9
2026-06-01T11:10:00Z,1.09966,1.09972,1.09950,1.09951,28,11
2026-06-01T11:11:00Z,1.09951,1.09951,1.09913,1.09913,23,12
2026-06-01T11:12:00Z,1.09913,1.09933,1.09910,1.09921,22,11
2026-06-01T11:13:00Z,1.09921,1.09952,1.09916,1.09948,29,12
2026-06-01T11:14:00Z,1.09948,1.09972,1.09948,1.09955,29,11
2026-06-01T11:15:00Z,1.09955,1.09990,1.09949,1.09981,25,9
2026-06-01T11:16:00Z,1.09981,1.09994,1.09971,1.09991,21,9
2026-06-01T11:17:00Z,1.09991,1.09997,1.09988,1.09992,28,11
2026-06-01T11:18:00Z,1.09992,1.10007,1.09981,1.10007,30,12
2026-06-01T11:19:00Z,1.10007,1.10010,1.09992,1.09996,23,10
2026-06-01T11:20:00Z,1.09996,1.10035,1.09990,1.10028,34,10
2026-06-01T11:21:00Z,1.10028,1.10083,1.10028,1.10083,24,11
2026-06-01T11:22:00Z,1.10083,1.10113,1.10083,1.10084,33,8
2026-06-01T11:23:00Z,1.10084,1.10086,1.10064,1.10074,33,12
2026-06-01T11:24:00Z,1.10074,1.10078,1.10049,1.10062,27,9
2026-06-01T11:25:00Z,1.10062,1.10104,1.10062,1.10104,30,12
2026-06-01T11:26:00Z,1.10104,1.10154,1.10104,1.10143,22,11
2026-06-01T11:27:00Z,1.10143,1.10157,1.10141,1.10150,28,12
2026-06-01T11:28:00Z,1.10150,1.10172,1.10142,1.10152,30,9
2026-06-01T11:29:00Z,1.10152,1.10196,1.10152,1.10182,19,11
2026-06-01T11:30:00Z,1.10182,1.10211,1.10181,1.10181,32,8
2026-06-01T11:31:00Z,1.10181,1.10181,1.10150,1.10172,35,11
2026-06-01T11:32:00Z,1.10172,1.10242,1.10172,1.10230,19,11
2026-06-01T11:33:00Z,1.10230,1.10259,1.10230,1.10259,22,9
2026-06-01T11:34:00Z,1.10259,1.10326,1.10254,1.10326,22,11
2026-06-01T11:35:00Z,1.10326,1.10352,1.10326,1.10352,25,8
2026-06-01T11:36:00Z,1.10352,1.10401,1.10346,1.10383,24,8
2026-06-01T11:37:00Z,1.10383,1.10387,1.10359,1.10367,21,9
2026-06-01T11:38:00Z,1.10367,1.10401,1.10367,1.10394,20,12
2026-06-01T11:39:00Z,1.10394,1.10405,1.10383,1.10387,20,8
2026-06-01T11:40:00Z,1.10387,1.10387,1.10335,1.10343,20,10
2026-06-01T11:41:00Z,1.10343,1.10346,1.10296,1.10303,32,12
2026-06-01T11:42:00Z,1.10303,1.10320,1.10281,1.10291,30,11
2026-06-01T11:43:00Z,1.10291,1.10325,1.10291,1.10310,30,8
2026-06-01T11:44:00Z,1.10310,1.10356,1.10310,1.10356,29,12
2026-06-01T11:45:00Z,1.10356,1.10356,1.10322,1.10322,24,9
2026-06-01T11:46:00Z,1.10322,1.10338,1.10309,1.10336,32,8
2026-06-01T11:47:00Z,1.10336,1.10343,1.10325,1.10335,27,12
2026-06-01T11:48:00Z,1.10335,1.10337,1.10303,1.10303,31,10
2026-06-01T11:49:00Z,1.10303,1.10318,1.10273,1.10318,36,12
2026-06-01T11:50:00Z,1.10318,1.10319,1.10298,1.10305,22,12
2026-06-01T11:51:00Z,1.10305,1.10308,1.10294,1.10306,23,11
2026-06-01T11:52:00Z,1.10306,1.10327,1.10298,1.10327,37,8
2026-06-01T11:53:00Z,1.10327,1.10333,1.10294,1.10302,31,12
2026-06-01T11:54:00Z,1.10302,1.10347,1.10289,1.10342,36,10
2026-06-01T11:55:00Z,1.10342,1.10342,1.10306,1.10321,28,10
2026-06-01T11:56:00Z,1.10321,1.10336,1.10317,1.10330,36,10
2026-06-01T11:57:00Z,1.10330,1.10330,1.10315,1.10315,34,10
2026-06-01T11:58:00Z,1.10315,1.10328,1.10294,1.10294,25,8
2026-06-01T11:59:00Z,1.10294,1.10309,1.10291,1.10309,28,11
2026-06-01T12:00:00Z,1.10309,1.10366,1.10309,1.10366,38,10
2026-06-01T12:01:00Z,1.10366,1.10376,1.10355,1.10367,35,8
2026-06-01T12:02:00Z,1.10367,1.10372,1.10354,1.10369,31,11
2026-06-01T12:03:00Z,1.10369,1.10371,1.10337,1.10350,36,9
2026-06-01T12:04:00Z,1.10350,1.10353,1.10317,1.10324,28,9
2026-06-01T12:05:00Z,1.10324,1.10324,1.10273,1.10273,34,10
2026-06-01T12:06:00Z,1.10273,1.10314,1.10273,1.10306,28,10
2026-06-01T12:07:00Z,1.10306,1.10306,1.10273,1.10286,32,8
2026-06-01T12:08:00Z,1.10286,1.10287,1.10262,1.10280,31,10
2026-06-01T12:09:00Z,1.10280,1.10383,1.10280,1.10375,35,9
2026-06-01T12:10:00Z,1.10375,1.10375,1.10347,1.10362,33,8
2026-06-01T12:11:00Z,1.10362,1.10369,1.10319,1.10319,29,11
2026-06-01T12:12:00Z,1.10319,1.10323,1.10291,1.10291,37,9
2026-06-01T12:13:00Z,1.10291,1.10298,1.10268,1.10268,41,10
2026-06-01T12:14:00Z,1.10268,1.10301,1.10257,1.10284,29,12
2026-06-01T12:15:00Z,1.10284,1.10302,1.10266,1.10302,31,9
2026-06-01T12:16:00Z,1.10302,1.10384,1.10302,1.10382,43,11
2026-06-01T12:17:00Z,1.10382,1.10398,1.10373,1.10373,30,8
2026-06-01T12:18:00Z,1.10373,1.10393,1.10364,1.10393,39,10
2026-06-01T12:19:00Z,1.10393,1.10400,1.10372,1.10383,43,12
2026-06-01T12:20:00Z,1.10383,1.10408,1.10378,1.10408,32,11
2026-06-01T12:21:00Z,1.10408,1.10408,1.10364,1.10375,34,12
2026-06-01T12:22:00Z,1.10375,1.10375,1.10326,1.10326,34,8
2026-06-01T12:23:00Z,1.10326,1.10343,1.10316,1.10340,35,11
2026-06-01T12:24:00Z,1.10340,1.10340,1.10297,1.10297,42,11
2026-06-01T12:25:00Z,1.10297,1.10334,1.10289,1.10324,36,11
2026-06-01T12:26:00Z,1.10324,1.10324,1.10304,1.10304,34,11
2026-06-01T12:27:00Z,1.10304,1.10316,1.10285,1.10287,36,10
2026-06-01T12:28:00Z,1.10287,1.10311,1.10278,1.10305,41,10
2026-06-01T12:29:00Z,1.10305,1.10314,1.10284,1.10310,41,10
2026-06-01T12:30:00Z,1.10310,1.10310,1.10254,1.10254,43,8
2026-06-01T12:31:00Z,1.10254,1.10268,1.10240,1.10241,41,10
2026-06-01T12:32:00Z,1.10241,1.10241,1.10211,1.10211,43,12
2026-06-01T12:33:00Z,1.10211,1.10227,1.10182,1.10227,46,9
2026-06-01T12:34:00Z,1.10227,1.10237,1.10204,1.10208,41,12
2026-06-01T12:35:00Z,1.10208,1.10226,1.10204,1.10215,50,11
2026-06-01T12:36:00Z,1.10215,1.10215,1.10180,1.10184,37,11
2026-06-01T12:37:00Z,1.10184,1.10188,1.10156,1.10179,50,9
2026-06-01T12:38:00Z,1.10179,1.10196,1.10175,1.10175,42,10
2026-06-01T12:39:00Z,1.10175,1.10175,1.10143,1.10143,48,12
2026-06-01T12:40:00Z,1.10143,1.10157,1.10142,1.10151,51,11
2026-06-01T12:41:00Z,1.10151,1.10163,1.10144,1.10159,52,10
2026-06-01T12:42:00Z,1.10159,1.10180,1.10157,1.10180,44,9
2026-06-01T12:43:00Z,1.10180,1.10185,1.10158,1.10174,54,9
2026-06-01T12:44:00Z,1.10174,1.10191,1.10120,1.10132,39,9
2026-06-01T12:45:00Z,1.10132,1.10163,1.10132,1.10163,53,10
2026-06-01T12:46:00Z,1.10163,1.10204,1.10162,1.10204,42,10
2026-06-01T12:47:00Z,1.10204,1.10206,1.10186,1.10196,52,12
2026-06-01T12:48:00Z,1.10196,1.10202,1.10164,1.10191,43,11
2026-06-01T12:49:00Z,1.10191,1.10195,1.10161,1.10164,45,12
2026-06-01T12:50:00Z,1.10164,1.10164,1.10125,1.10127,50,10
2026-06-01T12:51:00Z,1.10127,1.10142,1.10106,1.10106,54,10
2026-06-01T12:52:00Z,1.10106,1.10119,1.10088,1.10101,48,9
2026-06-01T12:53:00Z,1.10101,1.10107,1.10079,1.10099,48,12
2026-06-01T12:54:00Z,1.10099,1.10121,1.10099,1.10109,59,8
2026-06-01T12:55:00Z,1.10109,1.10119,1.10090,1.10107,55,8
2026-06-01T12:56:00Z,1.10107,1.10107,1.10072,1.10095,48,8
2026-06-01T12:57:00Z,1.10095,1.10123,1.10095,1.10123,60,8
2026-06-01T12:58:00Z,1.10123,1.10125,1.10103,1.10115,57,11
2026-06-01T12:59:00Z,1.10115,1.10147,1.10111,1.10138,54,10
2026-06-01T13:00:00Z,1.10138,1.10180,1.10138,1.10173,46,8
2026-06-01T13:01:00Z,1.10173,1.10185,1.10161,1.10161,60,8
2026-06-01T13:02:00Z,1.10161,1.10161,1.10124,1.10127,55,12
2026-06-01T13:03:00Z,1.10127,1.10156,1.10127,1.10156,48,9
2026-06-01T13:04:00Z,1.10156,1.10208,1.10156,1.10208,54,9
2026-06-01T13:05:00Z,1.10208,1.10214,1.10185,1.10185,48,8
2026-06-01T13:06:00Z,1.10185,1.10228,1.10181,1.10181,58,10
2026-06-01T13:07:00Z,1.10181,1.10181,1.10148,1.10154,55,10
2026-06-01T13:08:00Z,1.10154,1.10160,1.10135,1.10148,63,11
2026-06-01T13:09:00Z,1.10148,1.10186,1.10140,1.10186,52,11
2026-06-01T13:10:00Z,1.10186,1.10199,1.10173,1.10198,64,11
2026-06-01T13:11:00Z,1.10198,1.10198,1.10166,1.10182,64,10
2026-06-01T13:12:00Z,1.10182,1.10197,1.10166,1.10166,64,11
2026-06-01T13:13:00Z,1.10166,1.10170,1.10149,1.10160,64,8
2026-06-01T13:14:00Z,1.10160,1.10191,1.10160,1.10175,63,11
2026-06-01T13:15:00Z,1.10175,1.10175,1.10131,1.10139,64,9
2026-06-01T13:16:00Z,1.10139,1.10143,1.10129,1.10130,70,12
2026-06-01T13:17:00Z,1.10130,1.10158,1.10126,1.10155,58,11
2026-06-01T13:18:00Z,1.10155,1.10155,1.10133,1.10143,63,11
2026-06-01T13:19:00Z,1.10143,1.10176,1.10143,1.10176,66,8
2026-06-01T13:20:00Z,1.10176,1.10210,1.10176,1.10204,69,9
2026-06-01T13:21:00Z,1.10204,1.10216,1.10193,1.10216,61,10
2026-06-01T13:22:00Z,1.10216,1.10236,1.10216,1.10224,60,9
2026-06-01T13:23:00Z,1.10224,1.10226,1.10187,1.10194,60,9
2026-06-01T13:24:00Z,1.10194,1.10202,1.10153,1.10153,70,11
2026-06-01T13:25:00Z,1.10153,1.10183,1.10150,1.10172,63,11
2026-06-01T13:26:00Z,1.10172,1.10172,1.10144,1.10144,66,8
2026-06-01T13:27:00Z,1.10144,1.10144,1.10055,1.10055,64,11
2026-06-01T13:28:00Z,1.10055,1.10085,1.10055,1.10083,75,9
2026-06-01T13:29:00Z,1.10083,1.10083,1.10044,1.10050,66,12
2026-06-01T13:30:00Z,1.10050,1.10051,1.10016,1.10023,69,9
2026-06-01T13:31:00Z,1.10023,1.10049,1.10023,1.10040,71,11
2026-06-01T13:32:00Z,1.10040,1.10055,1.10013,1.10013,68,12
2026-06-01T13:33:00Z,1.10013,1.10061,1.10011,1.10061,80,11
2026-06-01T13:34:00Z,1.10061,1.10075,1.10045,1.10063,67,11
2026-06-01T13:35:00Z,1.10063,1.10083,1.10058,1.10083,66,12
2026-06-01T13:36:00Z,1.10083,1.10109,1.10076,1.10101,80,9
2026-06-01T13:37:00Z,1.10101,1.10149,1.10101,1.10124,72,9
2026-06-01T13:38:00Z,1.10124,1.10140,1.10119,1.10124,78,12
2026-06-01T13:39:00Z,1.10124,1.10134,1.10087,1.10094,84,11
2026-06-01T13:40:00Z,1.10094,1.10113,1.10091,1.10108,69,9
2026-06-01T13:41:00Z,1.10108,1.10129,1.10097,1.10129,80,8
2026-06-01T13:42:00Z,1.10129,1.10147,1.10128,1.10138,84,10
2026-06-01T13:43:00Z,1.10138,1.10168,1.10135,1.10140,86,8
2026-06-01T13:44:00Z,1.10140,1.10145,1.10114,1.10145,86,8
2026-06-01T13:45:00Z,1.10145,1.10155,1.10109,1.10109,86,8
2026-06-01T13:46:00Z,1.10109,1.10113,1.10100,1.10104,83,10
2026-06-01T13:47:00Z,1.10104,1.10124,1.10095,1.10124,85,11
2026-06-01T13:48:00Z,1.10124,1.10129,1.10111,1.10120,77,11
2026-06-01T13:49:00Z,1.10120,1.10154,1.10120,1.10149,78,11
2026-06-01T13:50:00Z,1.10149,1.10169,1.10133,1.10133,79,10
2026-06-01T13:51:00Z,1.10133,1.10175,1.10133,1.10175,83,11
2026-06-01T13:52:00Z,1.10175,1.10200,1.10155,1.10185,91,8
2026-06-01T13:53:00Z,1.10185,1.10203,1.10179,1.10203,87,10
2026-06-01T13:54:00Z,1.10203,1.10203,1.10166,1.10202,92,11
2026-06-01T13:55:00Z,1.10202,1.10222,1.10187,1.10210,93,9
2026-06-01T13:56:00Z,1.10210,1.10230,1.10194,1.10223,92,9
2026-06-01T13:57:00Z,1.10223,1.10230,1.10205,1.10230,96,12
