time,open,high,low,close,tick_volume,spread
2026-06-01T09:03:00Z,4460.77,4461.69,4459.25,4460.69,67,72
2026-06-01T09:04:00Z,4460.69,4460.74,4454.21,4455.68,73,61
2026-06-01T09:05:00Z,4455.68,4456.27,4453.95,4454.67,67,66
2026-06-01T09:06:00Z,4454.67,4457.68,4453.10,4457.67,67,52
2026-06-01T09:07:00Z,4457.67,4459.29,4457.15,4459.29,72,68
2026-06-01T09:08:00Z,4459.29,4460.63,4457.79,4458.95,64,54
2026-06-01T09:09:00Z,4458.95,4462.15,4458.68,4459.61,66,65
2026-06-01T09:10:00Z,4459.61,4461.96,4459.08,4461.67,59,73
2026-06-01T09:11:00Z,4461.67,4462.50,4459.63,4460.56,72,55
2026-06-01T09:12:00Z,4460.56,4466.40,4460.56,4466.27,60,54
2026-06-01T09:13:00Z,4466.27,4469.33,4466.05,4466.05,65,78
2026-06-01T09:14:00Z,4466.05,4469.77,4465.65,4467.98,59,67
2026-06-01T09:15:00Z,4467.98,4468.00,4466.04,4466.43,58,51
2026-06-01T09:16:00Z,4466.43,4469.73,4465.35,4468.76,55,76
2026-06-01T09:17:00Z,4468.76,4471.65,4468.76,4469.59,64,54
2026-06-01T09:18:00Z,4469.59,4469.59,4465.77,4466.10,56,72
2026-06-01T09:19:00Z,4466.10,4469.87,4466.10,4469.87,64,78
2026-06-01T09:20:00Z,4469.87,4476.62,4469.85,4476.38,55,67
2026-06-01T09:21:00Z,4476.38,4476.38,4473.91,4474.38,61,65
2026-06-01T09:22:00Z,4474.38,4476.72,4474.38,4476.62,58,70
2026-06-01T09:23:00Z,4476.62,4476.62,4474.85,4476.47,64,50
2026-06-01T09:24:00Z,4476.47,4479.45,4475.99,4479.45,56,53
2026-06-01T09:25:00Z,4479.45,4480.10,4476.18,4476.62,53,59
2026-06-01T09:26:00Z,4476.62,4477.25,4471.41,4471.41,49,62
2026-06-01T09:27:00Z,4471.41,4471.88,4469.44,4470.25,62,72
2026-06-01T09:28:00Z,4470.25,4472.20,4469.78,4471.19,61,66
2026-06-01T09:29:00Z,4471.19,4473.81,4470.14,4473.81,47,56
2026-06-01T09:30:00Z,4473.81,4475.84,4473.81,4473.92,50,70
2026-06-01T09:31:00Z,4473.92,4478.82,4473.92,4478.58,56,57
2026-06-01T09:32:00Z,4478.58,4478.58,4475.82,4476.23,55,53
2026-06-01T09:33:00Z,4476.23,4476.23,4474.44,4475.59,61,64
2026-06-01T09:34:00Z,4475.59,4476.19,4470.63,4470.63,61,65
2026-06-01T09:35:00Z,4470.63,4471.11,4468.45,4469.63,49,60
2026-06-01T09:36:00Z,4469.63,4471.86,4468.06,4468.06,54,64
2026-06-01T09:37:00Z,4468.06,4469.30,4461.91,4462.54,58,54
2026-06-01T09:38:00Z,4462.54,4464.60,4462.50,4464.60,59,72
2026-06-01T09:39:00Z,4464.60,4464.60,4461.28,4461.28,43,78
2026-06-01T09:40:00Z,4461.28,4464.95,4461.28,4464.95,43,53
2026-06-01T09:41:00Z,4464.95,4467.07,4464.00,4464.89,54,65
2026-06-01T09:42:00Z,4464.89,4466.23,4463.97,4464.53,54,73
2026-06-01T09:43:00Z,4464.53,4464.53,4460.72,4461.47,57,72
2026-06-01T09:44:00Z,4461.47,4466.05,4461.47,4464.18,43,56
2026-06-01T09:45:00Z,4464.18,4464.24,4462.12,4463.35,51,70
2026-06-01T09:46:00Z,4463.35,4465.23,4460.92,4465.23,47,76
2026-06-01T09:47:00Z,4465.23,4469.53,4465.23,4468.98,44,61
2026-06-01T09:48:00Z,4468.98,4472.15,4467.96,4471.90,49,58
2026-06-01T09:49:00Z,4471.90,4473.51,4470.94,4472.57,39,62
2026-06-01T09:50:00Z,4472.57,4472.57,4469.90,4470.02,42,63
2026-06-01T09:51:00Z,4470.02,4471.15,4469.14,4469.76,45,62
2026-06-01T09:52:00Z,4469.76,4475.03,4468.62,4475.03,38,65
2026-06-01T09:53:00Z,4475.03,4475.45,4472.41,4472.44,39,52
2026-06-01T09:54:00Z,4472.44,4472.62,4466.77,4467.34,47,62
2026-06-01T09:55:00Z,4467.34,4467.97,4466.58,4466.58,43,76
2026-06-01T09:56:00Z,4466.58,4467.10,4464.71,4464.71,45,62
2026-06-01T09:57:00Z,4464.71,4467.97,4464.29,4467.97,42,64
2026-06-01T09:58:00Z,4467.97,4470.04,4466.86,4469.22,38,52
2026-06-01T09:59:00Z,4469.22,4475.19,4469.22,4474.39,35,50
2026-06-01T10:00:00Z,4474.39,4474.52,4471.98,4471.98,37,71
2026-06-01T10:01:00Z,4471.98,4476.14,4471.98,4475.42,36,55
2026-06-01T10:02:00Z,4475.42,4476.78,4472.27,4476.78,34,77
2026-06-01T10:03:00Z,4476.78,4479.45,4476.78,4478.47,44,71
2026-06-01T10:04:00Z,4478.47,4479.38,4475.80,4475.99,48,74
2026-06-01T10:05:00Z,4475.99,4476.45,4471.20,4471.20,33,54
2026-06-01T10:06:00Z,4471.20,4476.06,4471.20,4475.11,34,76
2026-06-01T10:07:00Z,4475.11,4475.30,4473.08,4473.71,41,71
2026-06-01T10:08:00Z,4473.71,4473.71,4470.76,4471.45,43,71
2026-06-01T10:09:00Z,4471.45,4473.66,4470.54,4473.33,42,71
2026-06-01T10:10:00Z,4473.33,4478.38,4473.33,4476.93,40,69
2026-06-01T10:11:00Z,4476.93,4480.54,4475.73,4480.54,44,51
2026-06-01T10:12:00Z,4480.54,4480.73,4478.01,4480.73,46,54
2026-06-01T10:13:00Z,4480.73,4480.73,4476.69,4477.96,32,51
2026-06-01T10:14:00Z,4477.96,4477.96,4473.22,4473.67,38,56
2026-06-01T10:15:00Z,4473.67,4475.31,4472.61,4475.31,37,74
2026-06-01T10:16:00Z,4475.31,4479.61,4475.31,4479.35,37,52
2026-06-01T10:17:00Z,4479.35,4480.65,4475.33,4475.68,34,75
2026-06-01T10:18:00Z,4475.68,4476.39,4474.44,4475.88,45,75
2026-06-01T10:19:00Z,4475.88,4477.83,4473.04,4477.83,37,55
2026-06-01T10:20:00Z,4477.83,4480.00,4477.83,4478.79,35,55
2026-06-01T10:21:00Z,4478.79,4479.97,4476.55,4479.97,32,72
2026-06-01T10:22:00Z,4479.97,4480.66,4478.54,4479.47,38,52
2026-06-01T10:23:00Z,4479.47,4479.47,4476.83,4478.07,36,72
2026-06-01T10:24:00Z,4478.07,4480.52,4477.13,4477.66,29,57
2026-06-01T10:25:00Z,4477.66,4477.66,4474.02,4474.02,36,65
2026-06-01T10:26:00Z,4474.02,4477.50,4471.38,4476.52,33,65
2026-06-01T10:27:00Z,4476.52,4476.97,4474.48,4474.70,31,78
2026-06-01T10:28:00Z,4474.70,4474.70,4468.97,4468.97,42,54
2026-06-01T10:29:00Z,4468.97,4469.94,4466.28,4467.25,29,62
2026-06-01T10:30:00Z,4467.25,4468.41,4466.69,4468.41,32,54
2026-06-01T10:31:00Z,4468.41,4468.41,4464.67,4465.78,40,61
2026-06-01T10:32:00Z,4465.78,4470.01,4465.78,4469.38,27,78
2026-06-01T10:33:00Z,4469.38,4469.38,4466.75,4467.45,38,73
2026-06-01T10:34:00Z,4467.45,4470.31,4466.87,4470.31,36,80
2026-06-01T10:35:00Z,4470.31,4472.39,4469.08,4471.84,32,59
2026-06-01T10:36:00Z,4471.84,4476.81,4471.59,4476.81,38,70
2026-06-01T10:37:00Z,4476.81,4476.81,4473.21,4474.81,27,72
2026-06-01T10:38:00Z,4474.81,4476.80,4472.40,4473.60,31,80
2026-06-01T10:39:00Z,4473.60,4474.45,4471.38,4471.38,26,64
2026-06-01T10:40:00Z,4471.38,4474.78,4469.43,4474.78,34,73
2026-06-01T10:41:00Z,4474.78,4479.54,4474.30,4479.54,30,78
2026-06-01T10:42:00Z,4479.54,4480.32,4477.49,4479.15,30,70
2026-06-01T10:43:00Z,4479.15,4479.68,4477.24,4477.45,33,77
2026-06-01T10:44:00Z,4477.45,4478.92,4476.25,4477.13,42,68
2026-06-01T10:45:00Z,4477.13,4478.60,4476.77,4478.24,31,74
2026-06-01T10:46:00Z,4478.24,4478.50,4475.82,4476.67,40,50
2026-06-01T10:47:00Z,4476.67,4477.83,4475.63,4476.71,38,59
2026-06-01T10:48:00Z,4476.71,4479.96,4475.99,4479.96,25,74
2026-06-01T10:49:00Z,4479.96,4479.96,4477.51,4479.96,40,63
2026-06-01T10:50:00Z,4479.96,4479.96,4475.39,4475.70,25,74
2026-06-01T10:51:00Z,4475.70,4477.21,4474.62,4477.21,38,67
2026-06-01T10:52:00Z,4477.21,4478.50,4475.20,4478.50,39,62
2026-06-01T10:53:00Z,4478.50,4478.94,4471.44,4471.73,39,51
2026-06-01T10:54:00Z,4471.73,4473.38,4468.68,4469.87,33,60
2026-06-01T10:55:00Z,4469.87,4469.87,4463.95,4466.14,29,53
2026-06-01T10:56:00Z,4466.14,4468.21,4463.84,4463.84,35,51
2026-06-01T10:57:00Z,4463.84,4467.24,4462.51,4467.24,37,79
2026-06-01T10:58:00Z,4467.24,4468.24,4462.88,4462.88,38,80
2026-06-01T10:59:00Z,4462.88,4462.88,4459.32,4459.94,34,72
2026-06-01T11:00:00Z,4459.94,4459.94,4458.08,4458.08,37,80
2026-06-01T11:01:00Z,4458.08,4458.08,4455.74,4457.41,38,64
2026-06-01T11:02:00Z,4457.41,4461.00,4456.39,4456.39,31,78
2026-06-01T11:03:00Z,4456.39,4456.56,4455.40,4455.40,25,55
2026-06-01T11:04:00Z,4455.40,4455.64,4453.21,4454.13,26,52
2026-06-01T11:05:00Z,4454.13,4454.94,4452.64,4452.76,40,65
2026-06-01T11:06:00Z,4452.76,4455.43,4452.75,4453.56,38,79
2026-06-01T11:07:00Z,4453.56,4455.82,4453.52,4455.61,26,54
2026-06-01T11:08:00Z,4455.61,4459.02,4454.99,4457.09,30,66
2026-06-01T11:09:00Z,4457.09,4457.49,4455.11,4457.49,25,52
2026-06-01T11:10:00Z,4457.49,4457.80,4454.27,4454.27,33,67
2026-06-01T11:11:00Z,4454.27,4454.47,4450.08,4451.01,40,76
2026-06-01T11:12:00Z,4451.01,4451.10,4449.86,4450.30,37,67
2026-06-01T11:13:00Z,4450.30,4456.15,4450.30,4456.15,25,75
2026-06-01T11:14:00Z,4456.15,4457.62,4456.15,4457.21,33,73
2026-06-01T11:15:00Z,4457.21,4457.21,4453.06,4455.53,38,75
2026-06-01T11:16:00Z,4455.53,4461.31,4455.53,4460.56,32,62
2026-06-01T11:17:00Z,4460.56,4462.72,4460.20,4462.72,36,64
2026-06-01T11:18:00Z,4462.72,4464.15,4460.17,4460.17,33,53
2026-06-01T11:19:00Z,4460.17,4460.84,4458.33,4458.52,36,67
2026-06-01T11:20:00Z,4458.52,4459.65,4457.87,4459.32,33,75
2026-06-01T11:21:00Z,4459.32,4462.06,4459.14,4460.87,32,62
2026-06-01T11:22:00Z,4460.87,4464.15,4460.74,4464.15,37,63
2026-06-01T11:23:00Z,4464.15,4466.90,4464.08,4466.68,36,52
2026-06-01T11:24:00Z,4466.68,4467.59,4465.01,4465.01,37,79
2026-06-01T11:25:00Z,4465.01,4466.94,4464.23,4464.23,40,60
2026-06-01T11:26:00Z,4464.23,4464.58,4460.24,4460.45,41,75
2026-06-01T11:27:00Z,4460.45,4463.12,4460.35,4462.40,41,65
2026-06-01T11:28:00Z,4462.40,4467.64,4461.82,4467.64,28,56
2026-06-01T11:29:00Z,4467.64,4468.90,4466.35,4468.07,35,55
2026-06-01T11:30:00Z,4468.07,4470.07,4467.75,4468.63,37,68
2026-06-01T11:31:00Z,4468.63,4474.29,4468.63,4470.74,38,53
2026-06-01T11:32:00Z,4470.74,4472.28,4468.42,4468.42,44,59
2026-06-01T11:33:00Z,4468.42,4470.67,4466.53,4466.84,29,69
2026-06-01T11:34:00Z,4466.84,4471.41,4466.70,4470.23,35,67
2026-06-01T11:35:00Z,4470.23,4470.69,4467.20,4468.63,34,76
2026-06-01T11:36:00Z,4468.63,4468.80,4465.33,4465.33,40,56
2026-06-01T11:37:00Z,4465.33,4465.90,4462.25,4464.93,41,51
2026-06-01T11:38:00Z,4464.93,4465.90,4464.10,4465.57,31,75
2026-06-01T11:39:00Z,4465.57,4471.06,4464.32,4471.06,32,80
2026-06-01T11:40:00Z,4471.06,4471.93,4469.84,4471.93,38,79
2026-06-01T11:41:00Z,4471.93,4471.93,4469.78,4470.17,34,72
2026-06-01T11:42:00Z,4470.17,4470.49,4467.22,4468.75,30,80
2026-06-01T11:43:00Z,4468.75,4469.21,4465.10,4465.10,32,67
2026-06-01T11:44:00Z,4465.10,4467.06,4464.72,4464.72,33,70
2026-06-01T11:45:00Z,4464.72,4467.64,4463.61,4467.11,30,66
2026-06-01T11:46:00Z,4467.11,4467.93,4465.71,4466.03,33,68
2026-06-01T11:47:00Z,4466.03,4470.83,4466.03,4470.24,42,50
2026-06-01T11:48:00Z,4470.24,4473.20,4469.74,4473.20,40,74
2026-06-01T11:49:00Z,4473.20,4473.27,4471.87,4473.14,43,68
2026-06-01T11:50:00Z,4473.14,4475.05,4473.14,4473.65,33,52
2026-06-01T11:51:00Z,4473.65,4473.65,4471.34,4472.12,44,77
2026-06-01T11:52:00Z,4472.12,4479.65,4471.69,4479.65,32,64
2026-06-01T11:53:00Z,4479.65,4479.98,4477.09,4477.09,49,59
2026-06-01T11:54:00Z,4477.09,4478.41,4476.23,4477.80,47,69
2026-06-01T11:55:00Z,4477.80,4477.80,4473.96,4473.96,36,52
2026-06-01T11:56:00Z,4473.96,4473.96,4470.96,4471.37,45,59
2026-06-01T11:57:00Z,4471.37,4472.16,4468.63,4468.94,37,79
2026-06-01T11:58:00Z,4468.94,4470.93,4468.13,4469.07,39,67
2026-06-01T11:59:00Z,4469.07,4469.07,4464.16,4465.50,46,76
2026-06-01T12:00:00Z,4465.50,4468.50,4465.39,4467.47,39,63
2026-06-01T12:01:00Z,4467.47,4471.99,4467.47,4470.83,37,63
2026-06-01T12:02:00Z,4470.83,4472.87,4470.36,4472.87,48,65
2026-06-01T12:03:00Z,4472.87,4475.99,4472.78,4473.68,43,55
2026-06-01T12:04:00Z,4473.68,4476.62,4473.68,4475.67,48,65
2026-06-01T12:05:00Z,4475.67,4477.03,4474.41,4474.70,45,71
2026-06-01T12:06:00Z,4474.70,4476.31,4474.70,4475.55,42,65
2026-06-01T12:07:00Z,4475.55,4478.30,4475.13,4477.32,39,72
2026-06-01T12:08:00Z,4477.32,4477.32,4475.05,4476.13,37,77
2026-06-01T12:09:00Z,4476.13,4480.68,4476.13,4479.99,48,64
2026-06-01T12:10:00Z,4479.99,4479.99,4477.23,4478.28,49,55
2026-06-01T12:11:00Z,4478.28,4478.63,4476.56,4478.07,53,60
2026-06-01T12:12:00Z,4478.07,4480.51,4476.97,4480.51,40,61
2026-06-01T12:13:00Z,4480.51,4480.51,4477.57,4477.57,52,79
2026-06-01T12:14:00Z,4477.57,4477.61,4471.93,4471.93,50,77
2026-06-01T12:15:00Z,4471.93,4473.06,4469.20,4472.67,55,66
2026-06-01T12:16:00Z,4472.67,4472.67,4466.55,4467.29,48,79
2026-06-01T12:17:00Z,4467.29,4469.17,4466.61,4469.03,44,69
2026-06-01T12:18:00Z,4469.03,4470.28,4466.35,4466.35,52,65
2026-06-01T12:19:00Z,4466.35,4466.35,4461.97,4461.97,50,54
2026-06-01T12:20:00Z,4461.97,4464.62,4460.65,4463.13,58,77
2026-06-01T12:21:00Z,4463.13,4465.00,4462.06,4464.32,48,56
2026-06-01T12:22:00Z,4464.32,4464.32,4462.05,4463.39,58,55
2026-06-01T12:23:00Z,4463.39,4464.83,4462.01,4463.19,54,56
2026-06-01T12:24:00Z,4463.19,4465.99,4463.19,4464.74,50,51
2026-06-01T12:25:00Z,4464.74,4465.94,4462.84,4464.33,54,59
2026-06-01T12:26:00Z,4464.33,4466.59,4463.73,4466.02,45,57
2026-06-01T12:27:00Z,4466.02,4468.07,4464.53,4464.53,52,59
2026-06-01T12:28:00Z,4464.53,4466.12,4463.65,4465.06,48,70
2026-06-01T12:29:00Z,4465.06,4469.01,4465.04,4468.52,50,59
2026-06-01T12:30:00Z,4468.52,4470.31,4468.16,4469.47,54,79
2026-06-01T12:31:00Z,4469.47,4470.93,4469.17,4470.39,49,75
2026-06-01T12:32:00Z,4470.39,4474.93,4469.99,4474.24,57,66
2026-06-01T12:33:00Z,4474.24,4474.24,4471.97,4473.10,64,54
2026-06-01T12:34:00Z,4473.10,4476.59,4472.65,4476.59,56,72
2026-06-01T12:35:00Z,4476.59,4476.59,4473.11,4475.44,53,70
2026-06-01T12:36:00Z,4475.44,4475.89,4473.48,4473.48,66,76
2026-06-01T12:37:00Z,4473.48,4477.39,4472.55,4475.14,65,52
2026-06-01T12:38:00Z,4475.14,4479.93,4475.14,4479.62,55,76
2026-06-01T12:39:00Z,4479.62,4479.86,4476.95,4477.19,59,72
2026-06-01T12:40:00Z,4477.19,4478.19,4474.95,4476.08,55,54
2026-06-01T12:41:00Z,4476.08,4476.08,4472.93,4472.93,58,55
2026-06-01T12:42:00Z,4472.93,4474.10,4472.62,4473.78,66,63
2026-06-01T12:43:00Z,4473.78,4473.89,4470.62,4470.87,62,68
2026-06-01T12:44:00Z,4470.87,4472.45,4469.75,4469.75,68,79
2026-06-01T12:45:00Z,4469.75,4469.86,4468.16,4469.66,71,70
2026-06-01T12:46:00Z,4469.66,4470.65,4468.65,4469.58,69,59
2026-06-01T12:47:00Z,4469.58,4474.27,4469.58,4472.62,56,68
2026-06-01T12:48:00Z,4472.62,4472.62,4468.29,4469.16,63,61
2026-06-01T12:49:00Z,4469.16,4474.27,4469.16,4470.60,67,68
2026-06-01T12:50:00Z,4470.60,4471.88,4466.60,4467.19,68,64
2026-06-01T12:51:00Z,4467.19,4467.93,4462.45,4462.79,65,78
2026-06-01T12:52:00Z,4462.79,4462.79,4458.23,4458.67,70,69
2026-06-01T12:53:00Z,4458.67,4462.80,4458.67,4460.49,63,51
2026-06-01T12:54:00Z,4460.49,4461.87,4460.01,4460.88,60,80
2026-06-01T12:55:00Z,4460.88,4460.88,4458.17,4458.73,67,61
2026-06-01T12:56:00Z,4458.73,4459.63,4456.87,4457.10,70,70
2026-06-01T12:57:00Z,4457.10,4458.70,4457.05,4457.98,69,66
2026-06-01T12:58:00Z,4457.98,4457.98,4453.76,4455.09,72,71
2026-06-01T12:59:00Z,4455.09,4455.32,4452.76,4452.76,65,76
2026-06-01T13:00:00Z,4452.76,4452.86,4451.08,4452.86,72,74
2026-06-01T13:01:00Z,4452.86,4454.69,4452.06,4452.21,64,61
2026-06-01T13:02:00Z,4452.21,4452.21,4444.85,4445.22,78,67
2026-06-01T13:03:00Z,4445.22,4445.89,4443.87,4445.89,69,72
2026-06-01T13:04:00Z,4445.89,4446.01,4441.07,4441.78,79,74
2026-06-01T13:05:00Z,4441.78,4446.57,4441.78,4444.42,78,69
2026-06-01T13:06:00Z,4444.42,4445.18,4442.13,4443.09,68,58
2026-06-01T13:07:00Z,4443.09,4444.40,4441.57,4444.40,71,70
2026-06-01T13:08:00Z,4444.40,4444.40,4441.87,4444.03,71,73
2026-06-01T13:09:00Z,4444.03,4445.32,4442.73,4443.37,79,72
2026-06-01T13:10:00Z,4443.37,4443.37,4438.51,4438.51,74,58
2026-06-01T13:11:00Z,4438.51,4438.51,4429.87,4429.87,78,51
2026-06-01T13:12:00Z,4429.87,4436.66,4429.81,4436.66,74,64
2026-06-01T13:13:00Z,4436.66,4437.56,4434.35,4434.78,84,56
2026-06-01T13:14:00Z,4434.78,4437.99,4434.78,4436.92,78,60
2026-06-01T13:15:00Z,4436.92,4438.62,4436.72,4437.18,82,65
2026-06-01T13:16:00Z,4437.18,4437.18,4434.64,4436.30,79,63
2026-06-01T13:17:00Z,4436.30,4437.14,4434.37,4435.56,91,75
2026-06-01T13:18:00Z,4435.56,4436.54,4434.49,4434.49,83,56
2026-06-01T13:19:00Z,4434.49,4434.49,4433.12,4433.73,85,50
2026-06-01T13:20:00Z,4433.73,4435.28,4433.30,4435.28,90,55
2026-06-01T13:21:00Z,4435.28,4437.76,4433.21,4433.92,89,56
2026-06-01T13:22:00Z,4433.92,4436.76,4433.52,4434.88,80,53
2026-06-01T13:23:00Z,4434.88,4436.39,4433.74,4435.66,84,80
2026-06-01T13:24:00Z,4435.66,4436.27,4434.63,4436.27,90,50
2026-06-01T13:25:00Z,4436.27,4436.27,4429.91,4430.45,88,76
2026-06-01T13:26:00Z,4430.45,4430.45,4426.63,4426.63,84,53
2026-06-01T13:27:00Z,4426.63,4430.53,4426.39,4430.53,88,75
2026-06-01T13:28:00Z,4430.53,4431.98,4428.98,4428.98,92,55
2026-06-01T13:29:00Z,4428.98,4431.82,4427.98,4427.98,88,76
2026-06-01T13:30:00Z,4427.98,4429.70,4427.32,4427.33,85,52
2026-06-01T13:31:00Z,4427.33,4428.18,4425.74,4426.26,97,57
2026-06-01T13:32:00Z,4426.26,4426.26,4423.61,4423.61,93,51
2026-06-01T13:33:00Z,4423.61,4423.81,4420.68,4420.68,93,59
2026-06-01T13:34:00Z,4420.68,4420.68,4418.10,4419.43,92,70
2026-06-01T13:35:00Z,4419.43,4419.71,4415.97,4417.46,106,68
2026-06-01T13:36:00Z,4417.46,4418.46,4413.87,4414.13,98,57
2026-06-01T13:37:00Z,4414.13,4414.13,4411.36,4411.36,101,53
2026-06-01T13:38:00Z,4411.36,4411.70,4408.66,4409.69,105,54
2026-06-01T13:39:00Z,4409.69,4410.74,4408.55,4410.74,101,67
2026-06-01T13:40:00Z,4410.74,4410.74,4406.30,4409.33,100,57
2026-06-01T13:41:00Z,4409.33,4409.33,4406.13,4406.42,103,74
2026-06-01T13:42:00Z,4406.42,4406.67,4404.97,4405.87,111,64
2026-06-01T13:43:00Z,4405.87,4408.56,4405.87,4408.04,99,60
2026-06-01T13:44:00Z,4408.04,4411.76,4408.04,4411.76,101,62
2026-06-01T13:45:00Z,4411.76,4412.96,4411.26,4411.85,104,72
2026-06-01T13:46:00Z,4411.85,4411.85,4408.66,4409.17,103,62
2026-06-01T13:47:00Z,4409.17,4409.17,4407.28,4407.54,111,79
2026-06-01T13:48:00Z,4407.54,4408.66,4406.60,4406.67,110,62
2026-06-01T13:49:00Z,4406.67,4411.58,4406.67,4411.58,118,61
2026-06-01T13:50:00Z,4411.58,4412.16,4408.81,4409.72,108,65
2026-06-01T13:51:00Z,4409.72,4410.59,4406.70,4406.70,118,75
2026-06-01T13:52:00Z,4406.70,4406.70,4403.40,4406.44,120,58
2026-06-01T13:53:00Z,4406.44,4407.97,4402.89,4402.89,112,56
2026-06-01T13:54:00Z,4402.89,4403.28,4400.97,4403.00,110,78
2026-06-01T13:55:00Z,4403.00,4406.30,4403.00,4406.30,111,59
2026-06-01T13:56:00Z,4406.30,4407.39,4404.71,4407.37,115,72
2026-06-01T13:57:00Z,4407.37,4408.53,4404.29,4405.58,113,59
